timestamp = 140732385350992
_________Snapshot_________

_________Update_________
asks
Price                  Qty
0.00499420          6.01000000
0.00499400          2.10000000
0.00499380          0.05000000
0.00499360          35.43000000
0.00499340          0.41000000
0.00499330          3.83000000
0.00499220          35.43000000
0.00499210          17.85000000
0.00499200          69.28000000
0.00499140          0.06000000
0.00499120          6.47000000
0.00499000          28.10000000
0.00498990          0.55000000
0.00498700          2.46000000
0.00498690          18.03000000
0.00498660          0.20000000
0.00498640          5.31000000
0.00498600          27.25000000
0.00498410          18.71000000
0.00498360          0.36000000
0.00498250          1.49000000
0.00497930          1.10000000
0.00497850          0.12000000
0.00497620          46.79000000
0.00497430          0.03000000
0.00497350          3.35000000
0.00497020          6.18000000
0.00496880          3.99000000
0.00496850          92.72000000
0.00495170          6.22000000
0.00495140          0.55000000
0.00495120          6.50000000
0.00495070          8.06000000
0.00489900          2.28000000
0.00487250          3.10000000
0.00485620          0.60000000
0.00485410          0.75000000
0.00484890          0.42000000
0.00473500          0.78000000
0.00473400          0.33000000
0.00472900          0.18000000
0.00472800          0.26000000

_________Update_________
asks
Price                  Qty
0.01000000          2490.79000000
0.00535200          1.48000000
0.00534700          0.25000000
0.00514000          234.97000000
0.00511700          15.26000000
0.00510870          0.18000000
0.00510100          20.26000000
0.00510030          0.18000000
0.00510000          246.82000000
0.00508000          32.38000000
0.00507500          6.11000000
0.00506140          0.04000000
0.00506090          0.15000000
0.00505000          31.41000000
0.00502990          7.68000000
0.00502840          5.97000000
0.00502610          31.68000000
0.00502500          0.44000000
0.00501740          6.45000000
0.00501730          24.00000000
0.00501710          0.74000000
0.00501640          389.19000000
0.00501600          17.95000000
0.00501540          5.98000000
0.00501190          34.86000000
0.00501180          97.84000000
0.00501160          1.46000000
0.00501020          17.85000000
0.00500970          1.60000000
0.00500910          219.75000000
0.00500890          5.99000000
0.00500870          2.33000000
0.00500820          45.30000000
0.00500790          30.55000000
0.00500780          10.48000000
0.00500760          57.93000000
0.00500710          4.40000000
0.00500690          7.00000000
0.00500680          5.25000000
0.00500670          7.14000000
0.00500640          20.52000000
0.00500620          0.40000000
0.00500610          0.55000000
0.00500600          7.45000000
0.00500590          0.45000000
0.00500530          2.44000000
0.00500520          20.19000000
0.00500460          3.77000000
0.00500450          0.31000000
0.00500440   
